provider_id,npi,name,specialty,state,zip_code,is_flagged,license_valid,joined_date
bd13507a-0895-4cd3-8c1a-8cfba6b993b7,4719417219,Reed-Kim Medical Group,Emergency Medicine,IN,05872,False,True,2023-12-04
b8abd777-67ef-42c4-aacf-725969e24808,9054161168,Sullivan-Lopez Medical Group,Oncology,AS,62907,False,True,2022-12-09
c8c26369-a6e3-41b2-a51d-326faf458c09,3723720149,Small Inc Medical Group,Neurology,TN,83984,False,True,2020-06-11
29e6934f-a848-4ba9-b956-effb5ea0013d,2828578976,Hogan-Singh Medical Group,Internal Medicine,VT,99451,False,True,2023-07-29
6dba8738-84ed-45ef-aaaa-c6fb7e86e505,9000203756,King LLC Medical Group,Oncology,NH,68657,False,True,2017-01-22
42406ab5-b253-4bcf-a66e-00ca9bdbbd5b,7670472671,Thompson-Lin Medical Group,Psychiatry,NV,16615,False,True,2022-07-02
a2c986a1-fa05-4552-86cb-6f506042e27b,3127211091,Jackson-Cook Medical Group,Psychiatry,MN,85038,False,True,2020-09-02
7ca6c99f-bfb1-472d-b9eb-c8641fe937ef,7272631802,"Watkins, Bryan and Turner Medical Group",Oncology,OK,96851,False,True,2023-05-11
6ef45ff2-c17f-42f9-8c20-4781b1bb0ccc,1803596494,Bishop-Johnson Medical Group,Orthopedics,MD,83395,False,True,2024-07-12
c91deb56-79d2-4ac1-b294-a2b392a2675f,8445784542,Glenn Ltd Medical Group,Cardiology,UT,12467,False,True,2022-04-24
5c0e2112-ae70-4167-a3ef-f11e71baefba,0027848416,Patterson LLC Medical Group,Emergency Medicine,WV,11083,False,True,2020-08-04
7e630aa5-82b1-4a9d-8a1b-edaafd24dfb9,2268412786,"Johnson, Kim and Tanner Medical Group",Emergency Medicine,CT,05917,False,True,2019-09-29
c652ae8f-b6e7-4b1f-b9bf-fa569a1d2cf9,6966639844,Smith Ltd Medical Group,Oncology,NV,81485,False,True,2024-10-15
ed73955e-90b4-4f48-859b-977be7bdfebc,7041542588,Simon Ltd Medical Group,Orthopedics,HI,09743,False,True,2023-09-23
5a9c099c-9ec7-4a32-b9f3-1202cc89efd9,7341100805,Gonzales-Smith Medical Group,Psychiatry,MH,20159,False,True,2018-05-18
40264f38-6da2-42d5-8af1-108d934c3b36,6738783672,Wright and Sons Medical Group,Psychiatry,MS,81686,False,True,2023-05-29
c27624f0-4974-43b7-aad8-c3aedc921fb6,9952328696,"Levy, Garcia and Davis Medical Group",Internal Medicine,AZ,69311,False,True,2023-07-08
3f06c2a7-a508-4c87-93f5-877abc448cde,8326683280,Martinez PLC Medical Group,General Practice,NY,78367,False,True,2022-12-31
8afbf412-df12-4ae5-b7c8-550ab0fbe417,3986599887,Jacobs and Sons Medical Group,Oncology,NY,73704,False,True,2022-01-20
f438bffd-2413-44dd-955c-f901b9ccdf67,4797546389,"Moore, Brown and Thomas Medical Group",Cardiology,AZ,51749,False,True,2023-01-10
5c1d1010-6948-4f15-b861-75db565ab9e7,7928353666,"Mack, Smith and Obrien Medical Group",Emergency Medicine,MP,55652,False,True,2025-03-04
6831c5e6-6acf-4ca2-93e2-295b77d1257b,6243114449,"Kirby, Reyes and Young Medical Group",Neurology,DC,74477,False,True,2022-04-04
b25b237c-def7-4060-a8f1-fe399c948682,1796680557,Vance Inc Medical Group,Neurology,FL,29806,False,True,2021-03-30
7eb777c7-dc9b-4279-bb18-69a851be3ca3,3664868842,Mccarthy Inc Medical Group,Oncology,OR,34651,False,True,2024-08-29
e8f3804a-d181-4724-929c-11455e37df06,7903646217,"Steele, Torres and Meyer Medical Group",Internal Medicine,WY,48752,False,True,2024-07-30
196df9c8-a116-48e4-a154-502c38ee339b,2086824246,"Tucker, Jones and Fuentes Medical Group",Internal Medicine,FL,74350,False,True,2017-04-14
d3804f1d-d1a7-406c-ac03-a98bed7a977e,4334005367,Young PLC Medical Group,General Practice,LA,85763,False,True,2017-10-04
2ae871eb-e04d-400b-b769-89f621e10a7d,8458722957,Hernandez-Brooks Medical Group,Cardiology,CO,22270,False,True,2019-11-21
6e0f9a49-66c4-471b-b2d5-841702f8eef5,2417541321,"Bell, Hayes and Montoya Medical Group",Cardiology,NE,27691,True,True,2017-03-10
792cd2d9-58dc-49c0-b48b-397288b45dc3,5730985709,Buck Group Medical Group,General Practice,OH,48799,False,True,2021-07-11
3a31b902-f112-46fe-b74b-4fe41ee15bf1,0838600178,Walker-Cruz Medical Group,Psychiatry,IN,11765,False,True,2022-10-12
e246c42b-1207-4ca1-b770-c8b26ae99e44,5163927297,"Mccormick, Stevens and Williams Medical Group",Emergency Medicine,IN,22212,False,True,2021-03-14
38bce7a0-6e1f-463f-927d-979add6a35cb,4247003118,"Burton, Smith and Ross Medical Group",Neurology,IA,76999,False,True,2022-11-11
3476a0d3-dd8e-4b4f-9368-f1f07859aa95,4094439188,Boyle Inc Medical Group,Emergency Medicine,CA,81525,False,True,2023-11-26
7705f9e4-a360-488a-804d-7d2806f9e4d8,0207549061,Hull-Carlson Medical Group,Orthopedics,UT,49933,False,True,2025-03-17
521a7858-9637-42cd-8d55-03b92876f015,6166563946,Jordan LLC Medical Group,Oncology,NC,35994,False,True,2021-02-27
cabcab95-2676-4df0-a636-abb67217bc26,9671593266,"Fitzgerald, Kirby and Hill Medical Group",Neurology,MA,04284,False,True,2022-09-05
73123ddd-100d-4052-9795-b686b0c8f062,8167713613,"Carr, Torres and Martinez Medical Group",General Practice,WA,03913,False,True,2024-09-23
cadda97b-70cd-46fc-846b-f57dc525dad5,4821431732,"Malone, Smith and Reed Medical Group",Cardiology,DE,94966,False,True,2019-08-13
af1157cc-2d3e-4041-8c1e-666b43c48c4d,7690162042,Hess-Thornton Medical Group,Oncology,NE,69418,False,True,2021-06-25
e476e4a6-23ac-4dc2-9bb0-a4a48711126b,3185503833,Blake PLC Medical Group,Psychiatry,MI,30511,False,True,2024-04-06
ceec83af-2d5f-4a18-86b2-181854d090cc,0875188495,"Hawkins, Gutierrez and Poole Medical Group",Cardiology,MN,98260,False,True,2023-01-02
cb403a32-1c85-4568-9f8d-e4dbb56b2521,4088866167,"Peterson, Peterson and Wilson Medical Group",Emergency Medicine,NH,31194,False,True,2017-12-10
47f98f3a-35fd-4921-8725-808d367c27de,9665449281,Mathews-Smith Medical Group,Neurology,VT,36427,False,True,2019-08-27
d7719516-a4a9-4af7-98a9-9d95517ce0dd,3788959123,Jones Ltd Medical Group,Emergency Medicine,AK,07824,False,True,2021-04-07
beb0fcfb-a40c-4140-a90d-86e5d2816024,1472792677,Lopez LLC Medical Group,Psychiatry,PA,26717,False,True,2023-08-29
c66f655e-35ea-4328-a0a6-f133367f0566,5238984413,Taylor-Williams Medical Group,Oncology,NV,51281,False,True,2016-07-23
e38cf431-7524-4c24-a8d0-c4e179eccbcc,6761682611,Carson-Brooks Medical Group,Emergency Medicine,MI,24996,False,True,2021-04-07
13ee87a1-6a2a-497e-9451-2c236ad28c81,6813859581,Mcmahon Ltd Medical Group,Internal Medicine,DE,14994,False,True,2018-03-19
67db4689-fcaa-4552-a9d6-5bf6e0d6d208,4733926613,Craig-Patterson Medical Group,Cardiology,WI,34421,False,True,2016-11-18
ee9b9b31-27d1-419e-b73e-69dfe539839c,0717122245,"Smith, Marshall and Thompson Medical Group",Orthopedics,PR,18979,False,True,2021-10-26
02531df3-f1e4-4e17-9f4f-67398ab96ca3,2898871135,"Floyd, Lopez and Espinoza Medical Group",Emergency Medicine,SC,68198,False,True,2024-03-11
213db0ca-f2e1-44ed-85cb-440dbe7f7b00,5420893843,"Krueger, Moore and Walsh Medical Group",Psychiatry,MD,71286,False,True,2019-11-30
a7c70374-9105-4662-83cb-ff49592cb706,4671674110,Hogan-Griffin Medical Group,Orthopedics,WY,54734,True,False,2020-01-24
922d80bf-9041-4eac-87f0-a466bdbf9de9,0520620350,Daniels Ltd Medical Group,Psychiatry,AL,20504,False,True,2022-09-09
b96806c8-0bf3-451d-8ada-9701028c5830,5524140089,Thomas-Berry Medical Group,Oncology,PA,26324,False,True,2021-11-25
5349a99d-c205-4187-b004-73f70de9d1ca,6952748600,Wilson-Dominguez Medical Group,Cardiology,ND,69476,False,True,2025-05-06
a89591a9-afa3-4e58-ac85-b2e373c83e02,3529577042,Phillips PLC Medical Group,Neurology,GU,55506,False,True,2024-02-14
f248f46e-9420-4481-a5fa-2d1e3a6e86db,0635431556,Torres LLC Medical Group,Orthopedics,MN,21667,False,True,2017-02-12
80d00dd3-198a-4f3d-96a5-cb53550c7669,7420987322,"Wallace, Reed and Perez Medical Group",General Practice,IL,83660,False,True,2024-06-28
66025697-f0e9-4cf7-897d-276336cd4dbc,2755129756,Davis Group Medical Group,Cardiology,LA,37652,False,True,2017-07-14
812bf8df-024d-409b-a89c-636f1f0dea89,7407195748,"Williams, Jones and Parker Medical Group",Orthopedics,NE,48176,False,True,2018-03-25
68bb6a97-e0dd-4399-810a-3f82675ae7db,8743258065,"Ramirez, Gomez and Tyler Medical Group",General Practice,NH,10332,False,True,2019-12-04
cc7b1ccc-e2f7-470c-9586-ccd12599cb18,9279089399,Mason Group Medical Group,Orthopedics,NY,51588,False,True,2021-08-03
7da90e39-fb39-45a7-b39f-b5e8719b8b0b,2082714926,James-Sherman Medical Group,General Practice,AL,31708,False,True,2022-08-16
1d42382d-a022-4b7c-9a75-ef6d07993f91,3820052965,"Douglas, Larson and Garcia Medical Group",Psychiatry,DC,89017,False,True,2023-07-16
c0e8507c-3563-40d1-aad3-b9eb16537918,4914915808,Nunez Inc Medical Group,General Practice,WV,54670,False,True,2019-11-28
a7c85944-b757-454b-a2ae-44178b13226f,7399521456,Schroeder-Pitts Medical Group,Cardiology,KS,91594,False,True,2021-04-19
0c7e0815-376d-459e-84de-aa8ff62906ff,6434783215,Tyler-Miller Medical Group,General Practice,WV,64240,False,True,2022-06-29
196b3894-0967-4d63-ac8c-a979bb297f02,6522776910,Bowman PLC Medical Group,Cardiology,SC,99083,False,True,2017-05-30
84f9f3b9-071c-413e-8997-d36421c9cbeb,4843656667,"Fisher, Welch and Moses Medical Group",Cardiology,FM,37176,False,True,2021-06-17
6be0b163-b6a0-40e0-a317-4ea1f8b90421,5501976385,Meyer-Heath Medical Group,Emergency Medicine,ID,01457,False,True,2022-08-21
b47e2a70-cc82-4c1c-9c30-e11f14d13dae,3590170694,Hickman Inc Medical Group,Orthopedics,ME,68935,False,True,2016-10-25
c41e4bfb-ab8f-4fe4-b6a8-8122a793b524,8878721736,"Price, Graham and Johnson Medical Group",Cardiology,CA,45668,False,True,2018-09-13
863f639c-80d5-4f37-937e-77af5ca5ef0d,0107225268,"Dean, Kelly and Perkins Medical Group",Neurology,FM,84812,True,False,2020-05-07
6079999a-218d-4ec3-ba55-796739fc5f94,9985210547,"Kennedy, Nash and Jones Medical Group",Orthopedics,MT,87665,False,True,2020-09-06
84afb60e-b01c-403f-9f45-2589a95360c0,4502519023,Lambert-Hall Medical Group,Neurology,NY,53858,False,True,2023-09-07
837cd84d-468c-48c5-9997-c0703edd6c29,7719432360,Moon-Brown Medical Group,General Practice,GU,64602,True,True,2019-07-22
7287ca95-f64e-4bae-8e16-fc1e612f97d6,6057404405,Garrett-Orr Medical Group,Neurology,WV,83194,False,True,2019-06-16
59ab0acb-21a5-4105-a3d4-64aa9333c6da,9508224965,White Group Medical Group,Internal Medicine,IN,57978,False,True,2020-11-21
ac29c0d0-a582-4f47-af2a-87600acaa8b2,3943887815,Fletcher-Ford Medical Group,General Practice,NC,26417,False,True,2022-09-20
eeca02d1-904a-47d1-b304-8606c6e48b43,6675605774,Perez-Smith Medical Group,General Practice,KY,71500,False,True,2023-03-14
a1308784-f241-4a96-970f-f62593aeeff0,3089070418,"Elliott, Pratt and Bradley Medical Group",Internal Medicine,AL,64772,False,True,2019-07-03
4d9179f5-64e4-4648-a95a-0d6fb040a1dd,9702282800,"Mack, Johnson and Martin Medical Group",Internal Medicine,HI,71599,False,True,2023-01-28
7fcab0e4-bf94-4bb4-9469-8a246339089c,1637902305,"Arnold, Dillon and Mann Medical Group",Oncology,FM,88430,False,True,2023-02-09
787019bf-1a20-47e6-99f4-2e0b72a99bf5,4824714040,Fowler Inc Medical Group,Cardiology,WI,33780,False,True,2022-11-11
cb286343-aa65-447c-946c-7b0a7114f89f,3460520231,"Price, Moreno and Flores Medical Group",Psychiatry,WI,10872,False,True,2021-03-06
1f61fa16-1168-44c1-8975-6e89759fe53f,9354488388,Gaines Ltd Medical Group,Psychiatry,FM,83394,False,True,2018-06-11
9ce76c64-d834-4962-8905-31ebebe48c28,6111434546,Castro and Sons Medical Group,General Practice,NV,85823,False,True,2019-05-11
c3bf4cb3-c172-47c2-9092-803ca5cc6ada,9786360025,Maxwell-Cunningham Medical Group,Cardiology,RI,11463,False,True,2023-08-04
846d39f7-6b8b-43db-bcd8-1b6ea237bfa5,9385193871,Molina-Hall Medical Group,Neurology,MD,66865,False,True,2024-11-30
498a3a4a-023f-493e-8455-d288a181db0d,2863319396,"Harris, Jones and Morrow Medical Group",General Practice,KS,54273,False,True,2021-10-02
44672b4b-fde8-49db-97c1-391e9bf26388,6425188950,"Mckinney, Hunt and Burns Medical Group",General Practice,MP,89856,False,True,2017-07-31
2ffd4659-b186-465f-8625-d21a1b1de219,6832050664,Sawyer-Jones Medical Group,Neurology,SD,57044,False,True,2024-08-07
d6067a4c-e51c-4b05-a8a5-ef1d27e2c0a2,6351430718,Ingram-Rogers Medical Group,Cardiology,AK,90825,False,True,2023-02-02
07b6c88a-a199-4f1c-9a37-897678738aca,5027565652,Rodriguez LLC Medical Group,Emergency Medicine,HI,81794,False,True,2016-10-23
af1635b3-a8d3-4661-9b56-f7d541d3b701,2589739347,Cook-Rogers Medical Group,General Practice,PW,42300,False,True,2024-09-25
ea8e5a00-b037-4a26-acad-7e79a6ee90f0,9477109932,Palmer-George Medical Group,Neurology,MA,50989,False,True,2019-09-03
585dd28e-cb5d-46f7-a0a0-f02168c115e4,7280229479,"Zhang, Gates and Black Medical Group",Oncology,MI,37337,False,True,2019-06-29
90f60cff-b05b-47c6-aac2-dd8cb9ac74d7,2555378196,Smith-Wells Medical Group,Emergency Medicine,WY,68658,False,True,2023-01-10
74d06603-08b5-46aa-a928-b87aa8640dfa,4578737195,Rodriguez LLC Medical Group,Cardiology,IA,66921,False,True,2024-10-14
324dac3c-a6ae-4e78-ab63-bf82c278ca18,3789873454,Foster-White Medical Group,Neurology,NE,76526,False,True,2021-04-06
468dc887-b9ba-42a7-9816-a4ab70066acb,7639812631,"Shepard, Jordan and Garcia Medical Group",Psychiatry,PA,12843,False,True,2021-03-28
31acbfb7-86c9-491f-897f-2c452d43a5dd,4924586853,"Robinson, York and Tyler Medical Group",Neurology,CA,41922,False,True,2023-04-16
c3cec779-6007-421a-a076-2448c7fa0909,7174520587,Humphrey Ltd Medical Group,Orthopedics,NJ,42011,False,True,2024-10-30
9b679a83-b595-4469-83a3-dea63356d64d,4348241543,Gonzales Inc Medical Group,Orthopedics,KY,75086,False,True,2023-08-13
91ffe9b6-4371-49ad-a3e5-2c98c2964846,3766070810,Brown LLC Medical Group,Neurology,VI,44012,False,True,2021-07-04
461f3dd4-bb84-4805-b262-14feed791ece,7461597595,"Boyer, Williams and Blackwell Medical Group",Orthopedics,SD,61665,False,True,2021-01-27
6f906bec-1502-4aec-8ef8-d167faa99162,5226131619,Horton LLC Medical Group,Cardiology,MT,16679,False,True,2022-05-24
9d7aa51d-a0d1-4f81-b937-f2fdc65bdccb,3076574706,Lopez LLC Medical Group,Internal Medicine,MH,54405,False,True,2023-08-29
bced80bb-7abf-49f4-9288-f9394dbcf454,2031545138,Klein Group Medical Group,Emergency Medicine,SD,07845,False,True,2024-06-16
e6d04005-c279-443c-9c91-f5da31db9a1a,8284949019,Calhoun-Hensley Medical Group,Neurology,VI,18007,False,True,2022-09-13
b233fdec-a19b-4b0f-81ac-22dac02abc56,5380484573,Hart Ltd Medical Group,Neurology,WA,56506,False,True,2024-04-24
a477830a-d33a-42e9-8907-61ad45a27e7e,7757674142,"Espinoza, Hudson and Medina Medical Group",Neurology,MA,50337,False,True,2023-05-09
d4e1cacf-8049-41e9-b209-5a70e85ec27c,6703229069,Christensen-Nicholson Medical Group,Oncology,CA,99893,False,True,2019-12-03
610f5cb0-ef32-4054-bcc5-9ae13d8816ab,7098322026,"Roberson, Collins and Hicks Medical Group",Neurology,DC,39059,True,False,2024-07-14
4a370ee6-3c3f-44fb-9399-ec42c981189f,6575198112,Hunt PLC Medical Group,Emergency Medicine,PA,62604,False,True,2023-08-25
9a447dba-61b3-4fd4-b378-d1bb4bbb9ecc,7216110246,Best-Barron Medical Group,General Practice,PA,39170,False,True,2018-06-22
8da4e4df-001d-4e3b-ac03-e996841b0961,0875971609,Escobar Group Medical Group,General Practice,ME,27420,False,True,2019-03-13
b839e34c-1664-460e-abeb-f415f9e9aa9d,3148543235,Haynes-Smith Medical Group,Internal Medicine,ND,84502,False,True,2024-03-09
686f0e95-a2a7-4657-9de8-101bcbeadb9d,0761312576,Baldwin Group Medical Group,Cardiology,IN,33612,False,True,2019-03-06
b23345c8-77e7-42d5-a7b6-56cc8dea5be0,8649934650,"Johnson, Edwards and Roman Medical Group",Internal Medicine,DE,08910,False,True,2025-01-08
a57d8a3c-1018-4b49-991e-ec4cc6dbe64e,2941289937,Duarte-Trevino Medical Group,Internal Medicine,VA,57044,False,True,2017-10-09
4c4ae2ae-1451-44f5-9cc2-87a5e27279c6,7935499967,Maldonado-Sawyer Medical Group,General Practice,MD,77106,False,True,2018-09-20
cb487316-33f0-4b57-93a4-dcf5c400bf7b,8500583880,Kim-Bryant Medical Group,Internal Medicine,TX,10909,False,True,2019-05-02
9b6c627f-bf81-415a-92ca-5a45aa1c28ac,0762752022,"Edwards, Hayes and Johnson Medical Group",Internal Medicine,VT,94724,False,True,2017-09-01
c23d1b68-9ac1-46ad-85bc-f94b9c9901b6,3538172813,"Fletcher, Cruz and Fletcher Medical Group",Orthopedics,CT,10401,False,True,2023-12-20
9067cad3-a884-4d77-9764-fca12415ed94,0938731573,"Walsh, Hernandez and King Medical Group",Psychiatry,NY,36197,True,False,2016-07-01
d58e693f-ddd5-4acb-9899-df48e56bfafd,2008123631,Villanueva-Morris Medical Group,Psychiatry,KY,98048,False,True,2024-07-22
f44fef32-957e-4248-b6d9-493e8593464c,0395044330,"Thomas, Reynolds and King Medical Group",Orthopedics,MA,58201,False,True,2023-08-07
0f9832bc-9aad-4d05-8daf-cd14dd9fc5d1,0820413876,"Perez, Clarke and Farmer Medical Group",Neurology,MO,91635,False,True,2018-05-10
f334561f-73f8-4e7c-aa7b-ecffe9d83f39,5251320213,"Porter, Ponce and Brooks Medical Group",Psychiatry,GA,86617,False,True,2019-07-03
e2c80f50-ff80-403f-9085-89806acf8801,9243185367,Harris-Adams Medical Group,Internal Medicine,AR,40545,False,True,2021-08-02
7a93ca2a-c367-4ce6-a7b0-c70752a401bf,3673786184,Sherman Inc Medical Group,General Practice,MS,70680,False,True,2020-01-15
3e9b2d9b-c732-452f-875f-53428d16f38f,8027811474,"Bates, Moore and Salazar Medical Group",Internal Medicine,VT,05470,False,True,2018-11-17
9e910503-811f-4a97-a11c-f8b8911563e9,1187637125,Bailey-Hanson Medical Group,Orthopedics,PA,17762,False,True,2016-09-09
67791a7c-e4ea-4112-8f2d-05229057ede5,1798913418,"Smith, Smith and Graham Medical Group",Emergency Medicine,WY,60623,False,True,2022-08-21
6d208353-4041-473d-9e69-641827f30755,2226765181,Brown Ltd Medical Group,Orthopedics,UT,84119,False,True,2019-11-16
a9af1a30-7888-4e7c-9697-bfc154180965,7991309442,"Holder, Hoover and Richards Medical Group",Internal Medicine,PW,42216,False,True,2018-02-13
54ffde13-3f88-4a85-ab6d-dab2e77a067e,4190364855,Velez LLC Medical Group,Neurology,AR,61283,False,True,2017-04-15
551df68e-6504-450b-a136-0fe4d555b4b3,6217446648,"Rodriguez, Anderson and Anderson Medical Group",General Practice,MD,61576,False,True,2020-05-29
da773c66-a30f-418f-a0c7-cdba3e1be5eb,6659265004,Scott LLC Medical Group,Orthopedics,VA,23502,False,True,2020-03-27
2ec992ac-6784-4bb3-85a0-0a9fdeb569a7,8949497487,Collins LLC Medical Group,Neurology,PW,29148,False,True,2022-06-07
fee064a0-9dfe-44de-8e1c-8c65b52ae3a6,9900671320,Lawrence Inc Medical Group,Orthopedics,CA,48418,False,True,2021-12-14
c608ca8f-fac2-4fe2-a8d9-d62f74fba82e,0973611893,"Hall, Sherman and Lewis Medical Group",Internal Medicine,NC,52909,False,True,2023-11-13
fef37365-74ad-42e6-9f26-4f9af3a89c5c,9723045366,Nguyen-White Medical Group,Orthopedics,KS,54623,True,True,2025-05-14
91df11a7-8c4c-4d47-86d4-032ba1666218,7936890391,Short-Warner Medical Group,General Practice,MN,37085,False,True,2020-05-26
a5ca0bf0-cc2e-4262-92fe-4d9ab946ed5e,8203054941,Watts and Sons Medical Group,Psychiatry,HI,66691,False,True,2025-02-21
54e9910b-358c-454b-bd94-ca947406283d,7007491942,Hendrix-Wallace Medical Group,Oncology,DE,58529,False,True,2018-05-31
e1759ef8-352e-4542-abfe-0a2fa07c3d0b,7985703893,Murphy Group Medical Group,General Practice,DE,17593,False,True,2021-10-06
73ceb3fe-696d-4d76-a565-39735e17f847,6467618632,"King, Murphy and Sanchez Medical Group",Emergency Medicine,OK,21082,False,True,2018-06-07
1f54faf8-b6d0-483a-887a-ddc339fb2699,8967117360,Williams Inc Medical Group,Psychiatry,TN,42572,True,True,2019-08-27
6c4e69e3-4b4c-4aeb-acd9-4cff08302563,1792041360,Lucero-Pierce Medical Group,Neurology,CA,60565,False,True,2018-07-29
44fe715e-1a63-4bc6-8130-7e986ea7f7aa,4732207564,Lara-Alvarez Medical Group,Cardiology,TX,56594,False,True,2018-01-30
98e33eed-e731-408f-b247-f4dda5f21897,9013791036,Grimes-Daniels Medical Group,Psychiatry,PA,83524,False,True,2019-03-19
5425876c-f8bb-4969-bf58-2b5d9ee68d42,9845724436,"Carr, Larson and Barber Medical Group",Emergency Medicine,IL,56698,False,True,2024-01-20
09092a3f-8283-4611-9fc5-021908b7271c,9016781349,Gibson-Shelton Medical Group,Orthopedics,MD,52103,False,True,2017-10-29
b652cf5d-c9b6-478a-b4e9-cda3ab371471,8683446568,Young-Morris Medical Group,Emergency Medicine,NH,42305,False,True,2021-03-25
8230a731-bc9b-4573-abd0-51d6016f43bf,9513983764,Wright-Page Medical Group,Oncology,MO,51124,False,True,2025-03-14
a6867067-1980-47be-af5c-6847d9f167b3,3665405862,Norton LLC Medical Group,General Practice,KS,19057,False,True,2022-10-26
fbac173b-e3e5-4276-afd4-7830a1589572,0512395146,Carpenter Ltd Medical Group,General Practice,MT,82413,False,True,2018-12-13
e38018a8-7e21-4f58-8bb3-0408e571adb5,0722829793,Valencia Inc Medical Group,Emergency Medicine,CA,85554,False,True,2025-04-10
8bdae003-9526-4bef-bd16-ef376a196b50,8568953395,Kim PLC Medical Group,General Practice,CO,49037,False,True,2017-03-12
ef29be5e-a32b-4efa-9b78-2c8137986df5,8286225931,"Alvarez, Jennings and Mcgee Medical Group",Neurology,HI,70513,False,True,2023-05-31
97a71607-294c-4d68-bac8-fbc4a259185e,8936127165,"Guerrero, Brown and Hamilton Medical Group",Orthopedics,CT,61374,False,True,2017-04-20
9764e2f5-946c-4847-a7be-62242461ae50,1541924937,Ramirez-Smith Medical Group,General Practice,ID,05058,False,True,2019-06-15
bdd1c3f6-3dfe-43ee-b791-3a2dc59e2e56,2114377554,"Ramirez, Meyer and Anderson Medical Group",Psychiatry,TN,98050,False,True,2017-03-07
b1e7211e-188b-4e60-92ea-6d619719a3f6,5102317766,Oconnor Group Medical Group,General Practice,OR,11139,False,True,2016-07-07
1e333f37-88b4-4698-8748-0ca62bafb6d6,8985271476,Mcfarland-Smith Medical Group,Psychiatry,UT,24501,False,True,2018-05-07
d6414a32-46d8-42c7-b36c-cc9b4f4c78c6,8319087445,Mendez PLC Medical Group,Emergency Medicine,NV,29594,False,True,2020-08-25
a67d27bb-4e16-4515-bd23-665f17e9f2a1,9940683432,Weaver PLC Medical Group,Cardiology,AS,98194,False,True,2022-08-15
f220b121-af9d-4701-a57f-ca60abb641ae,2372478388,Leonard and Sons Medical Group,Psychiatry,TX,82585,False,True,2023-11-11
074139d0-fe09-4ef6-b94e-d9c2cbb49842,0067142107,Butler PLC Medical Group,Internal Medicine,IA,99291,False,True,2024-05-05
db8fa95f-7eef-4f98-aac4-af21fe2fcbf4,5825407919,Rodriguez-Moore Medical Group,Internal Medicine,TN,32533,False,True,2022-08-10
f66dd119-4f81-4412-8c96-5d2e1e6efd9a,9909684941,Gilbert Group Medical Group,Oncology,PR,21592,False,True,2021-03-23
053fad20-bc99-4e35-a700-50b10608ac78,9567411733,Durham Ltd Medical Group,Psychiatry,AR,32426,True,True,2016-10-18
22c1494e-6ef7-49d8-a568-84d69827c62b,8015645280,"Matthews, Dickerson and Mckenzie Medical Group",Psychiatry,MA,10588,False,True,2024-11-05
0fe66485-3d42-4346-b67d-cee436d8d4c2,0473250756,Thompson Ltd Medical Group,Orthopedics,CA,66563,False,True,2023-11-03
9fd64a70-88f7-4bb9-83de-a2fd88e98cea,4912597923,"Thomas, Robles and Peterson Medical Group",Oncology,DE,57632,False,True,2023-06-22
b1150ab7-ae04-4433-8f61-3943c2091516,1913609652,Tran PLC Medical Group,Orthopedics,ME,89403,False,True,2021-04-24
7e230d33-773c-45c7-9eb8-ee2970f24fc4,8651774178,Murray PLC Medical Group,General Practice,VA,89265,False,True,2024-08-19
bf27311e-090f-4b44-bbb7-d90d02a70486,3794708316,Good-Moran Medical Group,Neurology,RI,24980,False,True,2018-05-16
6302ee32-4c3a-4543-bbe9-099c135c82d7,8205694037,Pugh LLC Medical Group,Psychiatry,MS,27919,False,True,2019-02-12
521c3951-8a56-4a3c-a7ea-b0e1da8d963c,4913894833,Ray LLC Medical Group,Internal Medicine,UT,99097,False,True,2020-09-13
c900e689-79a0-4a37-a32e-1e2bcb6fdec0,9437784068,Banks-Smith Medical Group,General Practice,RI,35728,False,True,2023-04-13
e658a2a5-2641-4230-bdda-db3f636d61ae,4215904482,"Carr, Mann and Elliott Medical Group",Oncology,AL,22714,False,True,2020-01-27
9eb81dd9-3e13-48ec-946f-5a69dea865a0,7403982036,"Knox, Johnson and Garcia Medical Group",Cardiology,ME,44575,False,True,2023-11-16
dafab9d7-07fe-4e13-8880-fefbbcbe46c0,4401787252,"Massey, Harvey and Mcfarland Medical Group",Neurology,PA,54150,False,True,2019-02-14
3e3fbd81-c532-41dc-a70f-67fa6c2d02bc,3200168512,Reed and Sons Medical Group,Internal Medicine,SC,84524,False,True,2016-06-20
94161512-ac41-4c21-aefe-f7230b887d2c,3354171475,"Wilson, Hoffman and Alvarez Medical Group",Cardiology,ME,19014,False,True,2018-03-02
ba1cfbd8-d00c-44a7-9e09-d3e52822257d,9061188193,"Flores, Palmer and Farley Medical Group",General Practice,TN,92003,False,True,2020-04-29
2843374a-c966-412a-8a68-37bf78968343,6134923792,Durham Inc Medical Group,Emergency Medicine,KY,56937,False,True,2017-05-03
5c36ed00-9372-4419-9b9b-1eb394209d87,5468759580,"Mann, Anderson and Powell Medical Group",Neurology,VI,56968,False,True,2022-11-02
8fe80dd7-5ae9-4330-b8e8-dac24f7474c4,0541664821,Carey PLC Medical Group,Orthopedics,UT,38317,False,True,2024-03-09
2403e4fd-d7f7-4b21-b051-27f062911874,1894710642,Freeman Ltd Medical Group,Psychiatry,CO,34502,False,True,2024-11-21
74bfab07-103f-4622-b51f-f6a7284a33f2,4934111621,"Smith, Miller and Wright Medical Group",Psychiatry,OH,53728,False,True,2021-03-06
